timestamp,free_rate,throughput,fragment_rate,avg_waiting_time,avg_completion_time,avg_migration_times,unused_node_num,num task in wl
2139,0.996,0.0,0.0,0.0,0.0,0.0,498,0
12139,0.016,0.0,0.0,4976.1,0.0,0.0,8,0
22139,0.016,7.805230588554135,0.0,5203.083333333333,15281.0,0.0,8,0
32139,0.032,8.064967796135535,0.0,5341.888888888889,16796.0,0.0,16,5
42139,0.096,12.30214290799497,0.0,7049.392857142857,22871.166666666668,0.0,48,11
52139,0.028,16.571088820268898,0.0,10540.8125,20939.8,0.0,14,12
62139,0.052,16.685173562496985,0.0,13225.52380952381,22444.166666666668,0.0,26,18
72139,0.016,19.16300475470966,0.0,17511.238095238095,25399.5625,0.0,8,10
82139,0.028,17.88188314929571,0.0,19892.19047619048,26991.82352941177,0.0,14,3
92139,0.07375,16.878846091231726,0.0018857758620689,11130.29906542056,28814.83333333333,0.0,36,53
102139,0.09,30.452618490488447,0.0,13185.851063829788,26475.916666666668,0.0,45,73
112139,0.004,43.14645217096639,0.0,13998.360975609756,30251.26785714286,0.0,2,125
122139,0.054,50.932134698990495,0.0,16720.460076045627,33026.125,0.0,27,160
132139,0.0,62.11640772217136,0.0,20851.05685618729,31928.16842105264,0.0,0,181
142139,0.094,67.47198165176341,0.0,26543.628289473683,32223.702702702703,0.0,47,152
152139,0.018,81.77784788910142,0.0,31373.13725490196,35543.604166666664,0.0,9,135
162139,0.19,86.85880633283787,0.0,35674.54723127036,38054.83435582822,0.0,95,108
172139,0.144,95.8667123661692,0.0,34086.41573033708,41297.65968586387,0.0,72,138
182139,0.06,98.66750119414294,0.0,34223.57320099256,43510.394230769234,0.0,30,152
192139,0.12175,107.47219460911111,0.0019886363636363,34424.853006681515,44130.92050209205,0.0,60,183
202139,0.012,107.71201994667037,0.0,33624.54182509506,44697.444444444445,0.0,6,233
212139,0.015,114.4457171948581,0.0010141987829614,36758.563868613135,44617.89679715302,0.0,7,205
222139,0.04,126.7962852088107,0.0,39749.857142857145,44165.06441717791,0.0,20,173
232139,0.13975,137.71059580682265,0.002030162412993,42457.28445229682,45934.064864864864,0.0,69,159
242139,0.18,138.8029189845502,0.0,45194.67901234568,46355.40102827764,0.0,90,153
252139,0.136,137.40992071833392,0.0,47893.09171075838,47277.59102244389,0.0,68,140
262139,0.1535,136.12320181277872,0.0017688679245283,47022.73158756137,48568.72397094431,0.0,76,172
272139,0.0575,135.2485310815429,0.0015889830508474,48138.20754716981,49657.42253521127,0.0,28,187
282139,0.077,133.82339910469662,0.001082251082251,48775.24925373135,49764.05491990846,0.0,38,209
292139,0.1075,133.08733171538205,0.0016778523489932,48968.04475524476,50207.526666666665,0.0,53,239
302139,0.1325,131.82806589020288,0.0005760368663594,47651.76100628931,50421.3557483731,0.0,66,310
312139,0.10075,132.03348508196672,0.0008333333333333,49961.34951456311,51326.94549266248,0.0,50,311
322139,0.047,135.4446372528629,0.0010482180293501,53335.21419975933,51451.8099009901,0.0,23,293
332139,0.02875,137.08959200816523,0.0007716049382716,56671.9340527578,52062.946869070205,0.0,14,281
342139,0.12925,137.12321600285264,0.0014334862385321,57661.972413793104,52924.32044198895,0.0,64,310
352139,0.0385,134.94671138385695,0.0005197505197505,56858.99894067797,53461.92363636364,0.0,19,368
362139,0.1455,135.27623371136497,0.0017523364485981,49952.46753246753,54375.21693121693,0.0,72,575
372139,0.0095,132.80199065402982,0.0015120967741935,42587.03925353925,55113.25,0.0,4,936
382139,0.0135,137.46620993931526,0.0015182186234817,47030.638112973305,53812.83223684211,0.0,6,948
392139,0.03175,144.31617360170756,0.0018041237113402,52072.64756097561,54027.46412213741,0.0,15,901
402139,0.009,156.84129119533296,0.001008064516129,57258.39454545455,53592.2698630137,0.0,4,848
412139,0.026,166.2429423082989,0.0,62264.24486094317,54586.86380832282,0.0,13,770
422139,0.008,179.70194651524733,0.0,66884.40241691843,56072.40660592255,0.0,4,659
432139,0.01,197.93631215881925,0.0,70167.89055023923,58378.2101010101,0.0,5,571
442139,0.132,212.2192342227218,0.0,72682.5622418879,60568.97421731123,0.0,66,515
452139,0.00575,222.4307126790655,0.0017570281124497,73942.00575373993,63016.48625429553,0.0,2,468
462139,0.00375,233.3220091790565,0.001753507014028,75018.85433070867,65446.22435897436,0.0,1,444
472139,0.0,239.3600189774621,0.0,75997.41629955947,66807.00688073394,0.0,0,440
482139,0.184,241.3843310746486,0.0,77555.84929270946,67908.51150705271,0.0,92,453
492139,0.00375,239.63961401148865,0.001753507014028,79939.07282608695,69073.54212454213,0.0,1,400
502139,0.006,243.29836957495831,0.0,82030.13789359391,70149.6647807638,0.0,3,377
512139,0.0095,243.4401598003667,0.0015120967741935,84034.3320672816,71158.38808038807,0.0,4,355
522139,0.0015,242.08726028892687,0.0015,85431.30350404313,72083.21736158578,0.0,0,357
532139,0.0095,239.64866322521,0.0015120967741935,86925.15281501341,72905.20867208672,0.0,4,364
542139,0.0455,235.86570971651184,0.0015690376569037,87804.3626257279,73272.53918918919,0.0,22,384
552139,0.0165,232.2197852352397,0.0005081300813008,89610.26557550159,73315.37331536388,0.0,8,377
562139,0.2015,230.08686463668235,0.001875,90832.70695970696,74285.64796259184,0.0,100,392
572139,0.0175,226.5183810227934,0.0015243902439024,92654.9217118998,74608.17266666667,0.0,8,378
582139,0.1315,225.44718701203664,0.0017241379310344,94627.78183716076,75228.0612244898,0.0,65,368
592139,0.1,223.2448800028372,0.0,96548.44989561586,76034.90065359477,0.0,50,363
602139,0.358,220.25479166770464,0.0,98038.15696465696,76210.78892508143,0.0,179,351
612139,0.004,219.62070706163144,0.0,95417.64041604756,78563.53791773779,0.0,2,440
622139,0.486,217.2016221455334,0.0,95235.66682761953,79094.74680306905,0.0,243,481
632139,0.132,215.13243131653007,0.0,92442.6318430657,79665.9707750953,0.0,66,561
642139,0.07,216.2223443833812,0.0,92658.92844444443,80391.9390168015,0.0,35,601
652139,0.4,215.9539607353647,0.0,93534.52526132404,81566.53190184048,0.0,200,644
662139,0.284,213.21444590939365,0.0,96026.32248263888,81850.18237454101,0.0,142,640
672139,0.0095,211.8418957983393,0.0015120967741935,98720.66218560278,82216.43264563107,0.0,4,611
682139,0.114,213.1694566649905,0.0,101245.52923343438,82618.67973856209,0.0,57,592
692139,0.304,212.58620017077496,0.0,101756.91387356808,83138.65061655901,0.0,152,630
702139,0.04,211.40429459124192,0.0,101440.3969559852,83964.76426076834,0.0,20,676
712139,0.002,211.226179158844,0.0,101181.51814918227,84405.3124641011,0.0,1,726
722139,0.002,211.65121950206265,0.0,101223.55577072036,85109.10853589598,0.0,1,785
732139,0.046,210.2944932587937,0.0,100410.94454782284,85391.22053872053,0.0,23,875
742139,0.0,209.90569152139963,0.0,102122.66556776557,86514.86466999445,0.0,0,905
752139,0.234,208.72312165703417,0.0,104954.60481224937,87114.36763896533,0.0,117,897
762139,0.002,207.911680152833,0.0,107874.1039244186,87231.95256270446,0.0,1,887
772139,0.01175,207.56884446971333,0.0017676767676767,110980.44174228676,87654.22210242588,0.0,5,868
782139,0.376,207.1243091061819,0.0,109466.09940910673,88436.832,0.0,188,980
792139,0.10575,205.9274950482176,0.001953125,110486.57477906186,88973.90095338984,0.0,52,1006
802139,0.2495,207.23789767110185,0.0019946808510638,109660.52793204835,89395.03066528066,0.0,124,1100
812139,0.208,207.345786866534,0.0,100238.91933160472,89811.20779887121,0.0,104,1493
822139,0.004,206.7154094380634,0.0,98618.3654314309,90311.06507371632,0.0,2,1710
832139,0.426,205.2695523223884,0.0,102436.14082618026,90791.0794132524,0.0,213,1735
842139,0.00125,203.4476493785468,0.00125,106898.515394913,91037.12153303076,0.0,0,1707
852139,0.05175,204.5074805870873,0.0018421052631578,111211.50721153848,91438.67674764502,0.0,25,1682
862139,0.002,205.7431574258907,0.0,114500.81791754757,92702.79883097904,0.0,1,1700
872139,0.00575,205.66262946617456,0.0017570281124497,116502.20005169294,93148.26348747592,0.0,2,1746
882139,0.008,206.9551397228782,0.0,118916.40101522845,93695.82063416945,0.0,4,1765
892139,0.0,210.0587464509454,0.0,120477.45297029705,95454.26556016598,0.0,0,1842
902139,0.106,209.93305909621463,0.0,122356.09753146175,96169.49863138686,0.0,53,1879
912139,0.126,212.55707737526848,0.0,125997.98390583714,96961.23529411764,0.0,63,1888
922139,0.04175,212.21963283192667,0.0018229166666666,129945.08247669136,97484.24459161148,0.0,20,1884
932139,0.02,212.2601886628496,0.0,134175.06798664122,97895.45807860262,0.0,10,1853
942139,0.504,213.7671829740622,0.0,138308.82766008092,99569.03003003004,0.0,252,1830
952139,0.1275,214.4258348833521,0.0017162471395881,139959.37628384688,100502.40922556072,0.0,63,1864
962139,0.086,216.597393931646,0.0,142270.47401103957,102247.28731343284,0.0,43,1864
972139,0.002,220.1462959515049,0.0,143900.0704129993,104385.46830843764,0.0,1,1904
982139,0.00125,221.7755327911833,0.00125,145823.09343098092,105900.13843712812,0.0,0,1917
992139,0.008,224.7652798650189,0.0,147798.54630843163,108271.9139868268,0.0,4,1949
